scorer,DLC_resnet50_social_behavior_allMay27shuffle1_250000,DLC_resnet50_social_behavior_allMay27shuffle1_250000,DLC_resnet50_social_behavior_allMay27shuffle1_250000,DLC_resnet50_social_behavior_allMay27shuffle1_250000,DLC_resnet50_social_behavior_allMay27shuffle1_250000,DLC_resnet50_social_behavior_allMay27shuffle1_250000,DLC_resnet50_social_behavior_allMay27shuffle1_250000,DLC_resnet50_social_behavior_allMay27shuffle1_250000,DLC_resnet50_social_behavior_allMay27shuffle1_250000,DLC_resnet50_social_behavior_allMay27shuffle1_250000,DLC_resnet50_social_behavior_allMay27shuffle1_250000,DLC_resnet50_social_behavior_allMay27shuffle1_250000
bodyparts,nose,nose,nose,right ear,right ear,right ear,left ear,left ear,left ear,tail,tail,tail
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
0,-3.6382908821105957,-2.3783888816833496,3.3974647521972656e-05,-2.64431095123291,-7.203117370605469,1.2427568435668945e-05,0.4046213626861572,-2.3152313232421875,3.814697265625e-06,0.39940881729125977,1.0595405101776123,1.3619661331176758e-05
1,-3.6662235260009766,-2.313283920288086,2.8908252716064453e-05,-3.0286612510681152,-7.038491249084473,1.043081283569336e-05,0.47569918632507324,-2.1955761909484863,3.2782554626464844e-06,0.24389910697937012,1.2484023571014404,8.13603401184082e-06
2,-3.6414647102355957,-2.173468589782715,3.293156623840332e-05,-2.9330215454101562,-7.07636833190918,1.2725591659545898e-05,0.5987942218780518,-2.123444080352783,3.9637088775634766e-06,0.24498343467712402,0.9153521060943604,9.98377799987793e-06
3,-3.637030601501465,-2.5949506759643555,3.394484519958496e-05,-2.560518264770508,-6.916963577270508,1.2069940567016602e-05,0.22087407112121582,-2.29878568649292,3.516674041748047e-06,0.31786251068115234,1.1462650299072266,1.049041748046875e-05
4,-4.047177314758301,-2.5391578674316406,2.7179718017578125e-05,-2.6809725761413574,-7.181974411010742,1.195073127746582e-05,0.48502421379089355,-2.2480087280273438,3.546476364135742e-06,0.31560778617858887,0.6943602561950684,1.0192394256591797e-05
5,-3.9966793060302734,-2.490612506866455,2.6941299438476562e-05,-2.756040096282959,-7.3124799728393555,1.1563301086425781e-05,0.5591652393341064,-2.023162364959717,3.516674041748047e-06,0.32552146911621094,0.7926115989685059,1.0460615158081055e-05
6,-3.4608864784240723,-1.85902738571167,3.764033317565918e-05,-3.010725975036621,-6.7916460037231445,1.2218952178955078e-05,0.4857339859008789,-1.6749978065490723,3.9637088775634766e-06,-0.10624217987060547,1.1110618114471436,9.59634780883789e-06
7,-3.780829906463623,-1.7751994132995605,3.2007694244384766e-05,-3.1524124145507812,-7.456557273864746,1.1682510375976562e-05,0.7465000152587891,-1.4148674011230469,3.844499588012695e-06,0.11358880996704102,0.929128885269165,1.1533498764038086e-05
8,-3.6675705909729004,-2.2827038764953613,2.9087066650390625e-05,-2.6286306381225586,-7.422854423522949,9.924173355102539e-06,0.7213547229766846,-1.9146804809570312,3.2782554626464844e-06,0.16640520095825195,0.8819317817687988,9.08970832824707e-06
9,-3.9088644981384277,-2.2251548767089844,2.5063753128051758e-05,-2.880441188812256,-7.630441665649414,1.0609626770019531e-05,0.7294919490814209,-1.9426984786987305,2.950429916381836e-06,0.3980891704559326,1.0026912689208984,1.3321638107299805e-05
