scorer,DLC_resnet50_social_behavior_allMay27shuffle1_250000,DLC_resnet50_social_behavior_allMay27shuffle1_250000,DLC_resnet50_social_behavior_allMay27shuffle1_250000,DLC_resnet50_social_behavior_allMay27shuffle1_250000,DLC_resnet50_social_behavior_allMay27shuffle1_250000,DLC_resnet50_social_behavior_allMay27shuffle1_250000,DLC_resnet50_social_behavior_allMay27shuffle1_250000,DLC_resnet50_social_behavior_allMay27shuffle1_250000,DLC_resnet50_social_behavior_allMay27shuffle1_250000,DLC_resnet50_social_behavior_allMay27shuffle1_250000,DLC_resnet50_social_behavior_allMay27shuffle1_250000,DLC_resnet50_social_behavior_allMay27shuffle1_250000
bodyparts,nose,nose,nose,right ear,right ear,right ear,left ear,left ear,left ear,tail,tail,tail
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
0,316.4139404296875,327.1144104003906,0.06178027391433716,321.4766845703125,325.1697692871094,0.00017011165618896484,404.7574768066406,571.5831909179688,0.0009638071060180664,399.4954528808594,599.295166015625,0.017121344804763794
1,316.7456359863281,327.090087890625,0.04239821434020996,321.3009948730469,325.18792724609375,8.994340896606445e-05,404.5990905761719,571.51025390625,0.0003953874111175537,399.4995422363281,599.0552978515625,0.01990017294883728
2,316.6741638183594,326.6461181640625,0.060168713331222534,321.6282043457031,325.52667236328125,6.556510925292969e-05,322.72314453125,332.89385986328125,0.0001824498176574707,399.7160949707031,599.49755859375,0.003398507833480835
3,316.63330078125,326.6180725097656,0.12191137671470642,321.55389404296875,325.4790954589844,0.000247955322265625,323.0498352050781,333.01763916015625,0.00037357211112976074,399.6279296875,599.4830932617188,0.005746185779571533
4,316.3898010253906,326.6789245605469,0.27110129594802856,321.4814147949219,325.44805908203125,0.0011835992336273193,323.2247619628906,333.1650085449219,0.0008443593978881836,399.588623046875,599.4320068359375,0.008319705724716187
5,315.4645690917969,326.95001220703125,0.05935436487197876,321.253173828125,325.69134521484375,0.0003313124179840088,404.6199951171875,571.1768798828125,0.00025013089179992676,399.5979919433594,599.1376953125,0.014785349369049072
6,311.92474365234375,329.1710205078125,0.1318662464618683,320.2865905761719,325.7457275390625,0.0012736320495605469,320.6251220703125,335.9023742675781,0.0006376504898071289,399.5782470703125,599.126953125,0.013397514820098877
7,310.83966064453125,330.60589599609375,0.1453407108783722,319.4242858886719,326.7564697265625,0.00020682811737060547,404.73193359375,571.052490234375,0.00031694769859313965,399.484619140625,599.0047607421875,0.02092266082763672
8,309.2972412109375,330.03363037109375,0.4074864387512207,318.0566101074219,326.36590576171875,0.0041526854038238525,317.8297119140625,336.7450866699219,0.0004070401191711426,399.5049133300781,599.1019897460938,0.01699104905128479
9,306.0576171875,327.2858581542969,0.13981488347053528,313.7066955566406,325.5127868652344,0.005328744649887085,311.17047119140625,333.6168518066406,0.0002281665802001953,399.47900390625,599.1019897460938,0.013677626848220825
10,304.6244812011719,327.00732421875,0.5224503874778748,313.0651550292969,325.897216796875,0.07557600736618042,310.87615966796875,333.2576599121094,0.002653151750564575,399.44622802734375,599.5337524414062,0.006801992654800415
11,304.43231201171875,326.64642333984375,0.05228924751281738,310.0574951171875,325.0445556640625,0.000912398099899292,404.6884765625,570.7294921875,0.0002429187297821045,399.4339599609375,599.2564697265625,0.01085713505744934
12,304.16668701171875,326.15142822265625,0.013155221939086914,309.4810791015625,324.8101806640625,0.00019749999046325684,404.7794189453125,570.6055297851562,0.0004985928535461426,399.4300842285156,599.3323974609375,0.021961092948913574
