scorer,DLC_resnet50_social_behavior_allMay27shuffle1_250000,DLC_resnet50_social_behavior_allMay27shuffle1_250000,DLC_resnet50_social_behavior_allMay27shuffle1_250000,DLC_resnet50_social_behavior_allMay27shuffle1_250000,DLC_resnet50_social_behavior_allMay27shuffle1_250000,DLC_resnet50_social_behavior_allMay27shuffle1_250000,DLC_resnet50_social_behavior_allMay27shuffle1_250000,DLC_resnet50_social_behavior_allMay27shuffle1_250000,DLC_resnet50_social_behavior_allMay27shuffle1_250000,DLC_resnet50_social_behavior_allMay27shuffle1_250000,DLC_resnet50_social_behavior_allMay27shuffle1_250000,DLC_resnet50_social_behavior_allMay27shuffle1_250000
bodyparts,nose,nose,nose,right ear,right ear,right ear,left ear,left ear,left ear,tail,tail,tail
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
0,-4.24166202545166,-3.076113700866699,1.6421079635620117e-05,467.4325256347656,106.14805603027344,2.6941299438476562e-05,464.4556579589844,106.9012680053711,7.808208465576172e-06,0.748518705368042,0.9546425342559814,1.0639429092407227e-05
1,467.13861083984375,98.34505462646484,7.593631744384766e-05,467.3263854980469,105.44100189208984,0.00033482909202575684,462.5548400878906,101.8347396850586,0.00011998414993286133,0.8595328330993652,1.0864253044128418,9.268522262573242e-06
2,467.27740478515625,98.48881530761719,4.628300666809082e-05,467.3111877441406,105.83197021484375,0.00015693902969360352,462.3766784667969,101.68424224853516,5.501508712768555e-05,1.1186599731445312,1.056596040725708,1.1414289474487305e-05
3,467.4403076171875,98.52732849121094,4.2885541915893555e-05,467.2933044433594,105.84950256347656,0.0001780688762664795,462.57562255859375,101.55567932128906,5.1409006118774414e-05,0.7433781623840332,0.8756809234619141,9.655952453613281e-06
4,467.5519104003906,98.47663879394531,4.1931867599487305e-05,467.36981201171875,105.86439514160156,0.00013467669486999512,462.6802062988281,101.4827880859375,3.546476364135742e-05,0.8524866104125977,0.9962558746337891,1.4662742614746094e-05
5,467.3132629394531,98.13626861572266,5.987286567687988e-05,467.5215759277344,105.4939193725586,0.00022602081298828125,462.6221923828125,101.62104797363281,6.55055046081543e-05,0.9738924503326416,1.3961920738220215,1.4066696166992188e-05
6,467.4106750488281,98.16165161132812,5.2481889724731445e-05,467.39532470703125,105.643310546875,0.00015661120414733887,462.56097412109375,101.6254653930664,6.189942359924316e-05,0.9471521377563477,1.154754400253296,1.4960765838623047e-05
7,467.4269714355469,98.2175521850586,5.3256750106811523e-05,467.44805908203125,105.5096664428711,0.00012513995170593262,462.4312438964844,101.46671295166016,6.321072578430176e-05,0.8184430599212646,1.0922198295593262,1.6182661056518555e-05
8,467.5698547363281,98.66818237304688,3.0219554901123047e-05,467.32855224609375,106.00869750976562,5.1021575927734375e-05,462.5113525390625,101.25881958007812,1.8715858459472656e-05,0.855858325958252,1.2694673538208008,1.6361474990844727e-05
9,467.44140625,98.77458190917969,3.230571746826172e-05,467.37506103515625,105.95535278320312,8.39531421661377e-05,462.5235900878906,101.24685668945312,2.2232532501220703e-05,0.8125245571136475,1.0669734477996826,1.4781951904296875e-05
10,-3.9446873664855957,-2.796663761138916,1.7136335372924805e-05,467.07781982421875,106.48233795166016,2.3812055587768555e-05,461.9618835449219,101.22869110107422,4.26173210144043e-06,0.19524836540222168,0.7004921436309814,8.285045623779297e-06
