scorer,DLC_resnet50_social_behavior_allMay27shuffle1_250000,DLC_resnet50_social_behavior_allMay27shuffle1_250000,DLC_resnet50_social_behavior_allMay27shuffle1_250000,DLC_resnet50_social_behavior_allMay27shuffle1_250000,DLC_resnet50_social_behavior_allMay27shuffle1_250000,DLC_resnet50_social_behavior_allMay27shuffle1_250000,DLC_resnet50_social_behavior_allMay27shuffle1_250000,DLC_resnet50_social_behavior_allMay27shuffle1_250000,DLC_resnet50_social_behavior_allMay27shuffle1_250000,DLC_resnet50_social_behavior_allMay27shuffle1_250000,DLC_resnet50_social_behavior_allMay27shuffle1_250000,DLC_resnet50_social_behavior_allMay27shuffle1_250000
bodyparts,nose,nose,nose,right ear,right ear,right ear,left ear,left ear,left ear,tail,tail,tail
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
0,-2.6539149284362793,-2.9179725646972656,4.5686960220336914e-05,-2.627035617828369,-7.5692548751831055,1.7404556274414062e-05,-0.032367706298828125,-1.7096734046936035,4.112720489501953e-06,-0.08459281921386719,1.047349452972412,1.233816146850586e-05
1,-2.936263084411621,-2.917356014251709,2.956390380859375e-05,-2.8210043907165527,-7.696527481079102,1.2934207916259766e-05,0.12767243385314941,-1.9035205841064453,2.8312206268310547e-06,0.12804865837097168,1.0357544422149658,1.3083219528198242e-05
2,387.643798828125,62.436683654785156,3.221631050109863e-05,-2.788058280944824,-7.815547943115234,1.1652708053588867e-05,380.4323425292969,77.09747314453125,3.337860107421875e-06,378.88818359375,94.3343276977539,1.9758939743041992e-05
3,388.045654296875,67.90242767333984,3.49879264831543e-05,387.7660827636719,77.79930114746094,1.4126300811767578e-05,380.31048583984375,77.13328552246094,4.6193599700927734e-06,379.0106506347656,93.88695526123047,2.7507543563842773e-05
4,387.9449768066406,62.3962516784668,5.1349401473999023e-05,387.9866943359375,77.49940490722656,1.728534698486328e-05,380.5907897949219,76.66351318359375,4.589557647705078e-06,379.0599670410156,94.173583984375,2.16066837310791e-05
5,387.8610534667969,62.47275161743164,7.614493370056152e-05,388.0087585449219,77.10929870605469,2.8431415557861328e-05,380.8071594238281,76.18197631835938,5.5730342864990234e-06,378.9356384277344,94.22547149658203,2.2739171981811523e-05
6,387.81512451171875,62.53619384765625,0.00010097026824951172,388.005126953125,76.8701400756836,4.5359134674072266e-05,380.80877685546875,75.92623901367188,8.493661880493164e-06,379.02996826171875,94.39795684814453,4.51207160949707e-05
7,388.0114440917969,62.64168167114258,0.00014826655387878418,388.2343444824219,76.65213775634766,9.912252426147461e-05,380.96337890625,75.58694458007812,1.5139579772949219e-05,378.9901428222656,94.43956756591797,8.195638656616211e-05
8,388.12237548828125,62.556549072265625,0.00014972686767578125,388.2271728515625,76.93974304199219,0.00012093782424926758,381.07794189453125,75.77102661132812,1.7255544662475586e-05,379.0824279785156,94.54822540283203,8.109211921691895e-05
9,388.1587829589844,62.493927001953125,0.00017443299293518066,388.17572021484375,76.90751647949219,0.00014513731002807617,380.99566650390625,75.65088653564453,2.002716064453125e-05,379.1715087890625,94.13134002685547,7.537007331848145e-05
10,388.57733154296875,68.03533935546875,8.341670036315918e-05,387.7916259765625,77.92532348632812,6.052851676940918e-05,380.3833923339844,76.70686340332031,1.4394521713256836e-05,379.3427429199219,93.87916564941406,2.4110078811645508e-05
