scorer,DLC_resnet50_social_behavior_allMay27shuffle1_250000,DLC_resnet50_social_behavior_allMay27shuffle1_250000,DLC_resnet50_social_behavior_allMay27shuffle1_250000,DLC_resnet50_social_behavior_allMay27shuffle1_250000,DLC_resnet50_social_behavior_allMay27shuffle1_250000,DLC_resnet50_social_behavior_allMay27shuffle1_250000,DLC_resnet50_social_behavior_allMay27shuffle1_250000,DLC_resnet50_social_behavior_allMay27shuffle1_250000,DLC_resnet50_social_behavior_allMay27shuffle1_250000,DLC_resnet50_social_behavior_allMay27shuffle1_250000,DLC_resnet50_social_behavior_allMay27shuffle1_250000,DLC_resnet50_social_behavior_allMay27shuffle1_250000
bodyparts,nose,nose,nose,right ear,right ear,right ear,left ear,left ear,left ear,tail,tail,tail
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
0,453.185791015625,116.20684051513672,0.011768341064453125,451.6535339355469,116.32073974609375,0.05092233419418335,449.0919494628906,117.96836853027344,0.052588462829589844,451.7309265136719,131.86819458007812,0.000867694616317749
1,453.36981201171875,116.38367462158203,0.010691195726394653,451.4453430175781,116.45668029785156,0.040456682443618774,449.1250915527344,118.0649642944336,0.04750588536262512,451.45733642578125,132.13226318359375,0.0011071562767028809
2,453.3054504394531,116.27915954589844,0.004800736904144287,451.11474609375,116.28839111328125,0.014677882194519043,448.94537353515625,117.61530303955078,0.01399374008178711,451.9609680175781,132.46356201171875,0.0004366934299468994
3,453.26800537109375,116.41048431396484,0.005554705858230591,451.1822509765625,116.32018280029297,0.01580408215522766,448.9615478515625,117.6729736328125,0.01679179072380066,451.97259521484375,132.4599151611328,0.0004107356071472168
4,453.20660400390625,116.36302185058594,0.0071089863777160645,451.1770935058594,116.19309997558594,0.025580108165740967,448.958251953125,117.66441345214844,0.02691704034805298,451.6720275878906,132.4477996826172,0.000749051570892334
5,453.2740783691406,116.31343078613281,0.006857961416244507,451.1103820800781,116.16016387939453,0.022760123014450073,448.9679260253906,117.48987579345703,0.02621626853942871,451.5054016113281,132.37066650390625,0.0005188584327697754
6,453.133056640625,116.34749603271484,0.006559103727340698,451.2869873046875,116.11177825927734,0.019902199506759644,448.9391174316406,117.55339050292969,0.025364845991134644,451.5976257324219,132.35049438476562,0.0004296600818634033
7,453.20654296875,116.26449584960938,0.008617311716079712,451.3856506347656,116.14160919189453,0.028895407915115356,449.1241760253906,117.48587036132812,0.038719385862350464,451.59051513671875,132.07420349121094,0.0004979074001312256
8,453.2899169921875,116.02125549316406,0.018500477075576782,451.5582580566406,116.36937713623047,0.0830068290233612,449.0025329589844,117.66673278808594,0.0901879370212555,451.7557678222656,132.1197967529297,0.0012940764427185059
9,453.2774658203125,116.07530212402344,0.016234159469604492,451.4781188964844,116.33795928955078,0.07605662941932678,448.812255859375,117.64391326904297,0.07931056618690491,451.80224609375,132.14247131347656,0.001475691795349121
10,453.2471618652344,115.96002960205078,0.021890074014663696,451.592529296875,116.32917785644531,0.12786537408828735,448.804931640625,117.6648941040039,0.11528563499450684,451.5991516113281,132.2152557373047,0.0023140311241149902
11,453.2662048339844,116.29254913330078,0.005682319402694702,451.0633239746094,116.26205444335938,0.02508080005645752,448.99456787109375,117.71263885498047,0.025204718112945557,451.8178405761719,132.4405975341797,0.0008667409420013428
12,453.182861328125,116.3406982421875,0.007284075021743774,451.1504211425781,116.33709716796875,0.031979650259017944,449.0135498046875,117.63372802734375,0.03532344102859497,451.6698913574219,132.44769287109375,0.0009883642196655273
