scorer,DLC_resnet50_social_behavior_allMay27shuffle1_250000,DLC_resnet50_social_behavior_allMay27shuffle1_250000,DLC_resnet50_social_behavior_allMay27shuffle1_250000,DLC_resnet50_social_behavior_allMay27shuffle1_250000,DLC_resnet50_social_behavior_allMay27shuffle1_250000,DLC_resnet50_social_behavior_allMay27shuffle1_250000,DLC_resnet50_social_behavior_allMay27shuffle1_250000,DLC_resnet50_social_behavior_allMay27shuffle1_250000,DLC_resnet50_social_behavior_allMay27shuffle1_250000,DLC_resnet50_social_behavior_allMay27shuffle1_250000,DLC_resnet50_social_behavior_allMay27shuffle1_250000,DLC_resnet50_social_behavior_allMay27shuffle1_250000
bodyparts,nose,nose,nose,right ear,right ear,right ear,left ear,left ear,left ear,tail,tail,tail
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
0,-1.8808140754699707,-0.4951481819152832,4.795193672180176e-05,-2.042862892150879,-6.788944244384766,2.5838613510131836e-05,-2.127500534057617,-1.426767349243164,1.940131187438965e-05,0.825312614440918,1.3653144836425781,4.264712333679199e-05
1,-1.9664511680603027,-0.6001062393188477,3.820657730102539e-05,-2.1286067962646484,-6.816152572631836,2.0802021026611328e-05,-2.3641867637634277,-1.3523211479187012,1.6748905181884766e-05,0.8735752105712891,1.634955883026123,4.0650367736816406e-05
2,-1.9229068756103516,-0.5247530937194824,4.029273986816406e-05,-2.006953716278076,-6.901261329650879,2.0265579223632812e-05,-2.463838577270508,-1.2477784156799316,1.7940998077392578e-05,0.7543408870697021,1.4770970344543457,3.516674041748047e-05
3,-2.0840892791748047,-0.4671344757080078,3.7282705307006836e-05,-2.0776615142822266,-6.933623313903809,1.8298625946044922e-05,-2.525994300842285,-1.2662110328674316,1.6003847122192383e-05,1.0149743556976318,1.4460539817810059,3.236532211303711e-05
4,-2.103893756866455,-0.46584463119506836,3.74913215637207e-05,-2.1925649642944336,-7.028033256530762,1.8537044525146484e-05,-2.4309420585632324,-1.395277976989746,1.4990568161010742e-05,1.0246453285217285,1.5298833847045898,3.24249267578125e-05
5,-2.0760364532470703,-0.46843385696411133,2.60770320892334e-05,-1.9334378242492676,-6.622735023498535,1.2159347534179688e-05,-2.4274635314941406,-1.0394539833068848,1.3440847396850586e-05,1.0389766693115234,1.8428795337677002,2.8371810913085938e-05
6,-1.5777969360351562,-0.6204090118408203,4.8100948333740234e-05,-2.0665736198425293,-6.564295768737793,2.580881118774414e-05,-2.2700929641723633,-1.1491923332214355,2.053380012512207e-05,1.2111563682556152,1.6462674140930176,5.647540092468262e-05
7,-1.8562636375427246,-0.6316227912902832,4.220008850097656e-05,-1.9209370613098145,-6.76442813873291,2.1755695343017578e-05,-2.041816234588623,-0.9931936264038086,1.7434358596801758e-05,1.0423452854156494,1.494199514389038,4.2110681533813477e-05
8,-1.823636531829834,-0.4482998847961426,4.3451786041259766e-05,-2.1576685905456543,-6.7175703048706055,2.2411346435546875e-05,-2.379481792449951,-1.2778658866882324,1.77919864654541e-05,1.065558671951294,1.5141584873199463,3.859400749206543e-05
9,-1.872023582458496,-0.41779661178588867,3.844499588012695e-05,-2.2049622535705566,-6.804535865783691,2.0444393157958984e-05,-2.5357003211975098,-1.4138026237487793,1.6063451766967773e-05,0.9386553764343262,1.6243102550506592,3.5375356674194336e-05
