scorer,DLC_resnet50_social_behavior_allMay27shuffle1_250000,DLC_resnet50_social_behavior_allMay27shuffle1_250000,DLC_resnet50_social_behavior_allMay27shuffle1_250000,DLC_resnet50_social_behavior_allMay27shuffle1_250000,DLC_resnet50_social_behavior_allMay27shuffle1_250000,DLC_resnet50_social_behavior_allMay27shuffle1_250000,DLC_resnet50_social_behavior_allMay27shuffle1_250000,DLC_resnet50_social_behavior_allMay27shuffle1_250000,DLC_resnet50_social_behavior_allMay27shuffle1_250000,DLC_resnet50_social_behavior_allMay27shuffle1_250000,DLC_resnet50_social_behavior_allMay27shuffle1_250000,DLC_resnet50_social_behavior_allMay27shuffle1_250000
bodyparts,nose,nose,nose,right ear,right ear,right ear,left ear,left ear,left ear,tail,tail,tail
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
0,434.0455322265625,388.3756103515625,0.00011047720909118652,-2.2126474380493164,-7.473597526550293,1.2814998626708984e-05,-0.012115955352783203,-2.7379865646362305,3.069639205932617e-06,0.3628664016723633,0.6724612712860107,9.357929229736328e-06
1,434.4627380371094,388.0020751953125,5.441904067993164e-05,-2.260504722595215,-7.684503555297852,1.2129545211791992e-05,0.04581499099731445,-2.728248119354248,3.129243850708008e-06,0.5384039878845215,0.6498301029205322,8.404254913330078e-06
2,434.3834533691406,387.95941162109375,7.727742195129395e-05,-2.449802875518799,-7.733263969421387,1.1354684829711914e-05,0.07834315299987793,-2.830334186553955,2.8908252716064453e-06,0.5226976871490479,0.5502214431762695,7.987022399902344e-06
3,434.416259765625,387.7330322265625,0.00012171268463134766,-2.353303909301758,-7.559226989746094,1.138448715209961e-05,0.17214441299438477,-2.5209755897521973,3.2186508178710938e-06,0.5877807140350342,0.963860034942627,1.0251998901367188e-05
4,434.3038024902344,387.5321350097656,0.0001609325408935547,-2.371129035949707,-7.606592178344727,1.195073127746582e-05,0.13967061042785645,-2.4764785766601562,3.159046173095703e-06,0.5551905632019043,0.9457066059112549,1.1771917343139648e-05
5,433.87774658203125,387.940673828125,8.842349052429199e-05,-2.1884260177612305,-7.6497697830200195,1.2218952178955078e-05,0.12754392623901367,-2.736936092376709,3.069639205932617e-06,0.5774908065795898,0.8293395042419434,1.0102987289428711e-05
6,433.8880920410156,386.6846008300781,0.00012928247451782227,-2.6371846199035645,-8.041559219360352,1.049041748046875e-05,0.06000971794128418,-2.2415575981140137,2.86102294921875e-06,0.4275174140930176,0.718869686126709,1.1682510375976562e-05
7,-2.7479825019836426,-3.159852981567383,2.765655517578125e-05,-2.302539348602295,-7.696565628051758,1.2308359146118164e-05,0.2072587013244629,-2.1847147941589355,3.4570693969726562e-06,0.45564937591552734,0.8259744644165039,1.2755393981933594e-05
8,434.1261291503906,388.2030029296875,5.626678466796875e-05,-2.8994855880737305,-8.169888496398926,8.940696716308594e-06,0.1225733757019043,-2.1008763313293457,2.384185791015625e-06,0.4287419319152832,0.6969356536865234,1.0401010513305664e-05
9,433.6968994140625,387.46539306640625,7.712841033935547e-05,-2.7092504501342773,-7.845136642456055,1.0460615158081055e-05,0.23680877685546875,-2.4480271339416504,2.652406692504883e-06,0.3855462074279785,0.9559781551361084,1.1473894119262695e-05
10,433.6757507324219,387.49200439453125,6.288290023803711e-05,-2.638373851776123,-7.896894454956055,8.314847946166992e-06,-0.0719451904296875,-2.6295018196105957,2.205371856689453e-06,0.42183780670166016,1.045166015625,9.03010368347168e-06
