scorer,DLC_resnet50_social_behavior_allMay27shuffle1_250000,DLC_resnet50_social_behavior_allMay27shuffle1_250000,DLC_resnet50_social_behavior_allMay27shuffle1_250000,DLC_resnet50_social_behavior_allMay27shuffle1_250000,DLC_resnet50_social_behavior_allMay27shuffle1_250000,DLC_resnet50_social_behavior_allMay27shuffle1_250000,DLC_resnet50_social_behavior_allMay27shuffle1_250000,DLC_resnet50_social_behavior_allMay27shuffle1_250000,DLC_resnet50_social_behavior_allMay27shuffle1_250000,DLC_resnet50_social_behavior_allMay27shuffle1_250000,DLC_resnet50_social_behavior_allMay27shuffle1_250000,DLC_resnet50_social_behavior_allMay27shuffle1_250000
bodyparts,nose,nose,nose,right ear,right ear,right ear,left ear,left ear,left ear,tail,tail,tail
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
0,-3.3351340293884277,-3.4472556114196777,2.866983413696289e-05,-2.2157979011535645,-7.619694709777832,1.290440559387207e-05,717.0711059570312,97.02510833740234,0.0002862513065338135,0.4915733337402344,0.8686580657958984,1.0401010513305664e-05
1,-3.061394691467285,-3.325460910797119,3.17692756652832e-05,-2.1597018241882324,-7.684623718261719,1.2427568435668945e-05,717.1215209960938,97.10649871826172,0.00012949109077453613,0.24092531204223633,0.5153257846832275,7.62939453125e-06
2,-3.1178689002990723,-3.082925796508789,2.79843807220459e-05,-2.708895683288574,-7.949483871459961,9.685754776000977e-06,717.255126953125,96.99305725097656,0.00018039345741271973,0.11106419563293457,1.0579988956451416,8.851289749145508e-06
3,-3.0676169395446777,-3.152568817138672,2.536177635192871e-05,-2.4567794799804688,-7.407238006591797,1.0460615158081055e-05,717.0598754882812,96.40222930908203,0.00024074316024780273,0.2257075309753418,0.9107615947723389,6.467103958129883e-06
4,-3.393691062927246,-2.9476819038391113,2.3663043975830078e-05,719.8670654296875,95.07213592529297,1.6957521438598633e-05,716.724365234375,95.91390228271484,0.0006186366081237793,0.3966972827911377,0.8544583320617676,8.195638656616211e-06
5,723.814453125,95.75691223144531,2.434849739074707e-05,719.9093627929688,95.06002807617188,1.895427703857422e-05,716.884033203125,95.90231323242188,0.0005483925342559814,0.23867559432983398,0.91465163230896,7.68899917602539e-06
6,-3.7106213569641113,-2.9059853553771973,2.5004148483276367e-05,-3.2370333671569824,-7.836992263793945,9.08970832824707e-06,716.6671142578125,96.11593627929688,0.000228196382522583,0.36734890937805176,0.9198246002197266,1.0132789611816406e-05
7,-3.3687424659729004,-3.205813407897949,2.2977590560913086e-05,-2.6151227951049805,-7.6139726638793945,1.0013580322265625e-05,716.78759765625,96.329345703125,0.0005731582641601562,0.1398448944091797,0.4054257869720459,8.553266525268555e-06
8,-3.2872824668884277,-3.491835117340088,2.1398067474365234e-05,-2.1672654151916504,-7.474146842956543,1.0073184967041016e-05,716.55126953125,95.86858367919922,0.00033858418464660645,0.34482336044311523,0.8289611339569092,7.092952728271484e-06
9,-3.4780802726745605,-3.2018771171569824,2.3424625396728516e-05,-2.655085563659668,-7.664516448974609,1.049041748046875e-05,716.4607543945312,95.82878875732422,0.0005602836608886719,0.35579395294189453,0.92527174949646,7.450580596923828e-06
10,723.8457641601562,94.6869888305664,0.00011017918586730957,720.35546875,94.5051040649414,0.00011876225471496582,716.899169921875,95.49447631835938,0.0022916197776794434,725.6812133789062,112.44804382324219,1.1354684829711914e-05
