scorer,DLC_resnet50_social_behavior_allMay27shuffle1_250000,DLC_resnet50_social_behavior_allMay27shuffle1_250000,DLC_resnet50_social_behavior_allMay27shuffle1_250000,DLC_resnet50_social_behavior_allMay27shuffle1_250000,DLC_resnet50_social_behavior_allMay27shuffle1_250000,DLC_resnet50_social_behavior_allMay27shuffle1_250000,DLC_resnet50_social_behavior_allMay27shuffle1_250000,DLC_resnet50_social_behavior_allMay27shuffle1_250000,DLC_resnet50_social_behavior_allMay27shuffle1_250000,DLC_resnet50_social_behavior_allMay27shuffle1_250000,DLC_resnet50_social_behavior_allMay27shuffle1_250000,DLC_resnet50_social_behavior_allMay27shuffle1_250000
bodyparts,nose,nose,nose,right ear,right ear,right ear,left ear,left ear,left ear,tail,tail,tail
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
0,-2.9174680709838867,-3.0575246810913086,4.437565803527832e-05,-2.8051743507385254,-7.150712966918945,1.7642974853515625e-05,-0.13593816757202148,-2.2154507637023926,3.5762786865234375e-06,0.1562786102294922,0.6764435768127441,1.1235475540161133e-05
1,-2.993934154510498,-3.1100573539733887,4.163384437561035e-05,-2.8217148780822754,-7.346151351928711,1.475214958190918e-05,-0.1277627944946289,-2.053908348083496,3.635883331298828e-06,0.21727895736694336,0.6813645362854004,1.329183578491211e-05
2,591.67626953125,293.4541931152344,0.4448491036891937,583.676513671875,293.06915283203125,0.18853774666786194,592.32763671875,300.40704345703125,0.11153095960617065,586.75439453125,295.6373596191406,0.8918885588645935
3,584.5625,299.03875732421875,0.9979942440986633,584.0585327148438,291.0373229980469,0.9995145201683044,589.1444702148438,295.17364501953125,0.9985707402229309,588.3424072265625,290.29193115234375,0.5103382468223572
4,583.714111328125,299.470703125,0.9683445692062378,581.4562377929688,292.08697509765625,0.98441481590271,592.3235473632812,294.0367736816406,0.9897034764289856,585.3145751953125,290.68353271484375,0.8909143209457397
5,595.1669921875,290.70086669921875,0.30262696743011475,588.83935546875,294.4783020019531,0.10395285487174988,590.5377197265625,296.0872802734375,0.4301002621650696,591.796875,291.2840270996094,0.9881303310394287
6,-2.934037208557129,-3.8576388359069824,2.8431415557861328e-05,-2.4187378883361816,-7.637207984924316,1.2367963790893555e-05,0.13533830642700195,-2.5956830978393555,4.023313522338867e-06,596.12890625,288.241455078125,0.0030577778816223145
7,-3.0350308418273926,-3.356680393218994,3.081560134887695e-05,-2.7337913513183594,-7.733397483825684,9.953975677490234e-06,-0.22579669952392578,-2.5226926803588867,3.516674041748047e-06,0.27372026443481445,0.6253607273101807,7.420778274536133e-06
8,-3.0401477813720703,-3.0671815872192383,3.1501054763793945e-05,-2.759458541870117,-7.449122428894043,1.004338264465332e-05,-0.03777265548706055,-2.187511444091797,2.9802322387695312e-06,0.24181842803955078,0.8072855472564697,6.377696990966797e-06
9,-3.046626567840576,-3.532689094543457,2.7000904083251953e-05,-2.5449042320251465,-7.578902244567871,1.0371208190917969e-05,-0.2196183204650879,-2.6062159538269043,3.4570693969726562e-06,0.27989959716796875,0.5565156936645508,7.420778274536133e-06
10,-3.0463027954101562,-3.605769634246826,2.524256706237793e-05,-2.5916199684143066,-7.46851921081543,1.0520219802856445e-05,-0.2832212448120117,-2.4869890213012695,3.248453140258789e-06,0.08676695823669434,0.4902455806732178,7.241964340209961e-06
