scorer,DLC_resnet50_social_behavior_allMay27shuffle1_250000,DLC_resnet50_social_behavior_allMay27shuffle1_250000,DLC_resnet50_social_behavior_allMay27shuffle1_250000,DLC_resnet50_social_behavior_allMay27shuffle1_250000,DLC_resnet50_social_behavior_allMay27shuffle1_250000,DLC_resnet50_social_behavior_allMay27shuffle1_250000,DLC_resnet50_social_behavior_allMay27shuffle1_250000,DLC_resnet50_social_behavior_allMay27shuffle1_250000,DLC_resnet50_social_behavior_allMay27shuffle1_250000,DLC_resnet50_social_behavior_allMay27shuffle1_250000,DLC_resnet50_social_behavior_allMay27shuffle1_250000,DLC_resnet50_social_behavior_allMay27shuffle1_250000
bodyparts,nose,nose,nose,right ear,right ear,right ear,left ear,left ear,left ear,tail,tail,tail
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
0,418.34454345703125,610.52978515625,0.0005140602588653564,417.6930236816406,609.06103515625,0.0005567073822021484,416.4708557128906,603.7500610351562,0.016551434993743896,409.5437927246094,613.9403686523438,0.240184485912323
1,418.4251403808594,610.2373046875,0.0006091892719268799,416.8088073730469,604.7728881835938,0.0005647838115692139,416.828857421875,599.11279296875,0.03369140625,409.4666748046875,614.4417114257812,0.4413447082042694
2,422.5694580078125,595.686767578125,0.0012317299842834473,417.77484130859375,608.8320922851562,0.000918269157409668,416.7790832519531,598.9926147460938,0.07403498888015747,409.3491516113281,614.3773193359375,0.6640456318855286
3,418.4110412597656,610.378662109375,0.002143770456314087,417.1572265625,609.4710693359375,0.0019009709358215332,416.7997131347656,599.2308349609375,0.06701081991195679,408.83270263671875,614.2909545898438,0.6345498561859131
4,418.2432861328125,610.4736328125,0.0023380815982818604,417.1062316894531,609.4421997070312,0.00164070725440979,416.618896484375,599.195068359375,0.06404364109039307,408.72845458984375,614.5138549804688,0.5823673009872437
5,417.9373474121094,610.5855102539062,0.0017988383769989014,417.08184814453125,609.5301513671875,0.0011689960956573486,416.495849609375,599.0625,0.04732239246368408,408.7825012207031,614.6566162109375,0.5436133146286011
6,418.0975036621094,610.5264282226562,0.0016549527645111084,417.0333557128906,609.5951538085938,0.0009309649467468262,415.63043212890625,602.7576904296875,0.03061467409133911,408.7974853515625,614.5933227539062,0.4599010646343231
7,418.19390869140625,610.51025390625,0.0020069479942321777,416.9545593261719,609.6173706054688,0.001111060380935669,415.6154479980469,602.8177490234375,0.03464639186859131,409.0814208984375,614.3011474609375,0.455013245344162
8,418.1448669433594,610.3333740234375,0.0022243857383728027,417.07623291015625,609.416748046875,0.0013266801834106445,416.3437805175781,599.1365966796875,0.05841171741485596,408.8475341796875,614.3358764648438,0.5051137804985046
9,418.0372009277344,610.6549072265625,0.0016217231750488281,416.841796875,609.4660034179688,0.0007736384868621826,416.26666259765625,599.1177368164062,0.027432531118392944,409.1170349121094,614.4519653320312,0.33243006467819214
10,418.3421936035156,610.7041015625,0.0021424293518066406,416.8058776855469,609.805908203125,0.0014292895793914795,416.5363464355469,599.4132080078125,0.026872247457504272,408.8590393066406,614.1177368164062,0.3878151774406433
11,418.3819580078125,610.328857421875,0.0027928948402404785,416.933349609375,609.7142944335938,0.0024078786373138428,416.443359375,599.3328857421875,0.05903846025466919,408.7519226074219,613.949462890625,0.5386349558830261
12,418.55206298828125,610.5867309570312,0.002002030611038208,416.9534606933594,609.876708984375,0.0015225708484649658,416.60693359375,599.35888671875,0.029555410146713257,408.929443359375,613.9983520507812,0.4376143515110016
