scorer,DLC_resnet50_social_behavior_allMay27shuffle1_250000,DLC_resnet50_social_behavior_allMay27shuffle1_250000,DLC_resnet50_social_behavior_allMay27shuffle1_250000,DLC_resnet50_social_behavior_allMay27shuffle1_250000,DLC_resnet50_social_behavior_allMay27shuffle1_250000,DLC_resnet50_social_behavior_allMay27shuffle1_250000,DLC_resnet50_social_behavior_allMay27shuffle1_250000,DLC_resnet50_social_behavior_allMay27shuffle1_250000,DLC_resnet50_social_behavior_allMay27shuffle1_250000,DLC_resnet50_social_behavior_allMay27shuffle1_250000,DLC_resnet50_social_behavior_allMay27shuffle1_250000,DLC_resnet50_social_behavior_allMay27shuffle1_250000
bodyparts,nose,nose,nose,right ear,right ear,right ear,left ear,left ear,left ear,tail,tail,tail
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
0,434.58795166015625,389.3634033203125,3.713369369506836e-05,-2.8001742362976074,-7.620011329650879,1.4722347259521484e-05,-0.22586679458618164,-2.0184898376464844,3.427267074584961e-06,0.30211520195007324,0.880789041519165,1.0877847671508789e-05
1,435.08843994140625,388.802490234375,9.250640869140625e-05,-3.015500068664551,-7.987119674682617,9.626150131225586e-06,-0.1469745635986328,-1.6805262565612793,3.1888484954833984e-06,0.17580890655517578,0.9172172546386719,1.1295080184936523e-05
2,434.9964599609375,388.50738525390625,6.961822509765625e-05,-3.1586852073669434,-8.137822151184082,9.208917617797852e-06,-0.06288290023803711,-1.567093849182129,2.8312206268310547e-06,0.26484084129333496,0.8547756671905518,1.245737075805664e-05
3,435.04486083984375,388.4491882324219,4.234910011291504e-05,-3.0469956398010254,-8.080679893493652,9.149312973022461e-06,-0.21525812149047852,-1.6765384674072266,3.129243850708008e-06,0.18898820877075195,0.9765543937683105,1.1533498764038086e-05
4,435.338623046875,388.90069580078125,4.2825937271118164e-05,-2.610015869140625,-7.572559356689453,1.2606382369995117e-05,-0.20209789276123047,-1.979428768157959,3.3974647521972656e-06,0.09302377700805664,1.0036180019378662,9.447336196899414e-06
5,435.0899963378906,388.733642578125,8.144974708557129e-05,-2.5443625450134277,-7.794222831726074,1.1563301086425781e-05,-0.15748929977416992,-2.0669803619384766,3.129243850708008e-06,0.15466761589050293,0.8616495132446289,9.47713851928711e-06
6,435.13726806640625,388.8567810058594,5.8144330978393555e-05,-2.3256425857543945,-7.800585746765137,1.1712312698364258e-05,-0.01720714569091797,-2.2965927124023438,3.1888484954833984e-06,0.32927823066711426,0.7421770095825195,9.179115295410156e-06
7,435.7176208496094,388.5679626464844,4.926323890686035e-05,-2.6472110748291016,-7.5434770584106445,1.2010335922241211e-05,-0.25261449813842773,-1.923316478729248,3.993511199951172e-06,0.024188518524169922,0.8074753284454346,1.049041748046875e-05
8,-2.8705029487609863,-3.219143867492676,2.703070640563965e-05,-2.829580783843994,-7.8859100341796875,1.0877847671508789e-05,0.051407575607299805,-2.0781984329223633,3.248453140258789e-06,0.186964750289917,0.9606990814208984,1.3142824172973633e-05
9,435.2383117675781,388.7613830566406,3.9905309677124023e-05,-2.882564067840576,-7.971942901611328,1.0967254638671875e-05,-0.0686488151550293,-1.8116388320922852,3.427267074584961e-06,0.12515830993652344,0.9058241844177246,1.2874603271484375e-05
10,434.942138671875,388.5317687988281,8.818507194519043e-05,-2.9422836303710938,-7.998908996582031,1.0848045349121094e-05,-0.15064001083374023,-1.8230690956115723,3.516674041748047e-06,0.12086796760559082,0.964465856552124,1.245737075805664e-05
