scorer,DLC_resnet50_social_behavior_allMay27shuffle1_250000,DLC_resnet50_social_behavior_allMay27shuffle1_250000,DLC_resnet50_social_behavior_allMay27shuffle1_250000,DLC_resnet50_social_behavior_allMay27shuffle1_250000,DLC_resnet50_social_behavior_allMay27shuffle1_250000,DLC_resnet50_social_behavior_allMay27shuffle1_250000,DLC_resnet50_social_behavior_allMay27shuffle1_250000,DLC_resnet50_social_behavior_allMay27shuffle1_250000,DLC_resnet50_social_behavior_allMay27shuffle1_250000,DLC_resnet50_social_behavior_allMay27shuffle1_250000,DLC_resnet50_social_behavior_allMay27shuffle1_250000,DLC_resnet50_social_behavior_allMay27shuffle1_250000
bodyparts,nose,nose,nose,right ear,right ear,right ear,left ear,left ear,left ear,tail,tail,tail
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
0,-4.284802436828613,409.5461730957031,8.207559585571289e-05,-2.3302364349365234,325.4798583984375,2.065300941467285e-05,2.991757392883301,334.336669921875,3.269314765930176e-05,20.82234001159668,333.7886657714844,0.00014269351959228516
1,0.9852950572967529,332.2766418457031,0.00010311603546142578,-1.8709959983825684,326.0491027832031,3.629922866821289e-05,3.2541096210479736,334.2245788574219,6.887316703796387e-05,20.84714126586914,334.2138977050781,0.0011287033557891846
2,0.47400808334350586,332.7476806640625,4.792213439941406e-05,-1.1152715682983398,319.87469482421875,2.008676528930664e-05,-0.14432334899902344,326.2056579589844,3.7282705307006836e-05,21.201662063598633,334.0179748535156,0.0003216862678527832
3,-0.3800020217895508,321.7761535644531,6.0051679611206055e-05,-1.0049638748168945,320.0791931152344,2.0503997802734375e-05,0.15801000595092773,325.90618896484375,3.603100776672363e-05,20.502159118652344,333.45904541015625,0.00033167004585266113
4,0.8643603324890137,331.98162841796875,0.00011748075485229492,-1.6649870872497559,325.8813171386719,3.9458274841308594e-05,3.2722268104553223,334.1436767578125,7.364153861999512e-05,20.501590728759766,333.4097900390625,0.0016272962093353271
5,-4.262528419494629,409.6746520996094,4.038214683532715e-05,-2.2266716957092285,-7.286223411560059,1.1980533599853516e-05,-0.5305132865905762,325.8593444824219,1.811981201171875e-05,21.214313507080078,334.08551025390625,4.190206527709961e-05
6,-0.7646217346191406,321.8292236328125,3.787875175476074e-05,-1.2418174743652344,320.23529052734375,1.3083219528198242e-05,2.886897563934326,334.346435546875,2.8848648071289062e-05,21.61427879333496,333.8181457519531,0.0003642141819000244
7,-0.903414249420166,321.5452880859375,3.927946090698242e-05,-2.352250576019287,-7.082871437072754,1.4990568161010742e-05,-0.15728139877319336,326.2870178222656,2.0712614059448242e-05,21.125720977783203,333.8615417480469,5.137920379638672e-05
8,706.607177734375,69.19550323486328,3.421306610107422e-05,-2.5406346321105957,-7.426218032836914,1.2516975402832031e-05,-0.15206003189086914,326.508544921875,1.4126300811767578e-05,20.757150650024414,333.7662658691406,1.749396324157715e-05
9,-0.8053827285766602,321.6547546386719,4.4971704483032227e-05,-1.1883878707885742,319.91241455078125,1.2159347534179688e-05,-0.23460149765014648,326.442138671875,2.0116567611694336e-05,20.87856101989746,333.7562561035156,2.7507543563842773e-05
10,-0.22612857818603516,332.5614929199219,3.6835670471191406e-05,-2.259800434112549,-7.672207832336426,9.417533874511719e-06,3.41857647895813,334.00543212890625,1.8864870071411133e-05,20.761512756347656,333.7436218261719,2.8759241104125977e-05
