scorer,DLC_resnet50_social_behavior_allMay27shuffle1_250000,DLC_resnet50_social_behavior_allMay27shuffle1_250000,DLC_resnet50_social_behavior_allMay27shuffle1_250000,DLC_resnet50_social_behavior_allMay27shuffle1_250000,DLC_resnet50_social_behavior_allMay27shuffle1_250000,DLC_resnet50_social_behavior_allMay27shuffle1_250000,DLC_resnet50_social_behavior_allMay27shuffle1_250000,DLC_resnet50_social_behavior_allMay27shuffle1_250000,DLC_resnet50_social_behavior_allMay27shuffle1_250000,DLC_resnet50_social_behavior_allMay27shuffle1_250000,DLC_resnet50_social_behavior_allMay27shuffle1_250000,DLC_resnet50_social_behavior_allMay27shuffle1_250000
bodyparts,nose,nose,nose,right ear,right ear,right ear,left ear,left ear,left ear,tail,tail,tail
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
25,435.0211486816406,388.80120849609375,0.00037851929664611816,-2.238591194152832,-7.18520450592041,1.6927719116210938e-05,-0.17559337615966797,-2.9585843086242676,3.337860107421875e-06,0.5665585994720459,0.2845182418823242,9.298324584960938e-06
26,434.799072265625,389.00738525390625,0.00011023879051208496,-2.2190752029418945,-7.395822525024414,1.659989356994629e-05,-0.27794694900512695,-2.6577672958374023,3.7848949432373047e-06,0.26419997215270996,0.5849194526672363,1.0460615158081055e-05
27,435.0130920410156,389.1956787109375,0.00011995434761047363,-2.211857318878174,-7.413490295410156,1.7017126083374023e-05,-0.14654827117919922,-2.847329616546631,3.4570693969726562e-06,0.5327177047729492,0.5716462135314941,1.1861324310302734e-05
28,434.7789306640625,389.0485534667969,0.00013825297355651855,-2.462226390838623,-7.645880699157715,1.2129545211791992e-05,0.03682446479797363,-2.5602059364318848,2.950429916381836e-06,0.40991640090942383,0.5086467266082764,1.1086463928222656e-05
29,434.5544128417969,389.0594482421875,0.00014889240264892578,-2.389641761779785,-7.245569229125977,1.659989356994629e-05,0.09512615203857422,-2.241734027862549,3.337860107421875e-06,0.1950371265411377,1.0455985069274902,1.1801719665527344e-05
30,484.52923583984375,61.20052719116211,4.965066909790039e-05,-2.576911449432373,-7.262885093688965,1.1771917343139648e-05,-0.010187625885009766,-2.6658453941345215,2.8312206268310547e-06,0.6327557563781738,0.5705869197845459,8.463859558105469e-06
31,484.6492614746094,61.15706253051758,4.836916923522949e-05,-2.603353977203369,-7.547492027282715,1.055002212524414e-05,-0.23124361038208008,-2.731227397918701,2.175569534301758e-06,0.7234277725219727,0.42246294021606445,8.64267349243164e-06
32,434.51873779296875,388.4702453613281,0.0001595914363861084,-2.5978012084960938,-7.53697395324707,1.1086463928222656e-05,-0.11979961395263672,-2.567976474761963,2.473592758178711e-06,0.5143318176269531,0.9490885734558105,8.940696716308594e-06
33,435.12188720703125,388.2352600097656,5.879998207092285e-05,-2.448488712310791,-7.233402252197266,1.2576580047607422e-05,-0.13302373886108398,-2.3079190254211426,3.069639205932617e-06,0.515449047088623,1.0108661651611328,8.046627044677734e-06
34,434.86126708984375,388.25823974609375,0.0005795657634735107,-2.4313268661499023,-6.872037887573242,1.3202428817749023e-05,0.06968450546264648,-2.663078784942627,2.592802047729492e-06,0.3649897575378418,0.7787625789642334,7.212162017822266e-06
