scorer,DLC_resnet50_social_behavior_allMay27shuffle1_250000,DLC_resnet50_social_behavior_allMay27shuffle1_250000,DLC_resnet50_social_behavior_allMay27shuffle1_250000,DLC_resnet50_social_behavior_allMay27shuffle1_250000,DLC_resnet50_social_behavior_allMay27shuffle1_250000,DLC_resnet50_social_behavior_allMay27shuffle1_250000,DLC_resnet50_social_behavior_allMay27shuffle1_250000,DLC_resnet50_social_behavior_allMay27shuffle1_250000,DLC_resnet50_social_behavior_allMay27shuffle1_250000,DLC_resnet50_social_behavior_allMay27shuffle1_250000,DLC_resnet50_social_behavior_allMay27shuffle1_250000,DLC_resnet50_social_behavior_allMay27shuffle1_250000
bodyparts,nose,nose,nose,right ear,right ear,right ear,left ear,left ear,left ear,tail,tail,tail
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
0,-3.604914665222168,-2.626127243041992,3.084540367126465e-05,-3.1475000381469727,-7.710165977478027,1.1593103408813477e-05,402.1985168457031,588.4730224609375,1.0132789611816406e-05,398.53033447265625,604.3952026367188,4.8786401748657227e-05
1,-3.9488301277160645,-2.571925163269043,2.6166439056396484e-05,-3.058267116546631,-7.874345779418945,9.387731552124023e-06,401.86407470703125,588.9425048828125,8.07642936706543e-06,397.9685974121094,605.132568359375,3.3527612686157227e-05
2,-3.728376865386963,-3.1833553314208984,2.0623207092285156e-05,-2.81174373626709,-7.898859024047852,8.58306884765625e-06,0.007868528366088867,-1.891810417175293,2.8014183044433594e-06,1.1034789085388184,1.2277650833129883,1.5735626220703125e-05
3,-3.1566548347473145,-3.287506103515625,1.8596649169921875e-05,-2.681811809539795,-7.941761016845703,6.8247318267822266e-06,-0.032021522521972656,-1.9982490539550781,2.771615982055664e-06,0.9562687873840332,1.2260854244232178,8.761882781982422e-06
4,-3.755275249481201,-3.505242347717285,1.773238182067871e-05,-2.670588493347168,-7.4980363845825195,7.510185241699219e-06,0.24232864379882812,-1.5940446853637695,2.86102294921875e-06,0.906317949295044,1.395484447479248,1.3917684555053711e-05
5,-3.190323829650879,-3.0743160247802734,2.390146255493164e-05,-3.1367406845092773,-7.752475738525391,8.821487426757812e-06,0.05873227119445801,-1.9486713409423828,2.86102294921875e-06,0.7232890129089355,0.8555798530578613,1.0311603546142578e-05
6,-3.3742003440856934,-2.7638325691223145,2.810359001159668e-05,-2.8874049186706543,-7.97254753112793,9.08970832824707e-06,-0.05764341354370117,-2.1000781059265137,3.1888484954833984e-06,0.6992580890655518,0.9805927276611328,1.0371208190917969e-05
7,-3.7302565574645996,-2.90494966506958,2.4706125259399414e-05,-2.673562526702881,-7.492635726928711,1.0251998901367188e-05,0.1656653881072998,-1.9643182754516602,3.2186508178710938e-06,0.6887035369873047,0.9335365295410156,1.2099742889404297e-05
8,-4.091982841491699,-2.727860927581787,2.2113323211669922e-05,-2.774078845977783,-7.860512733459473,9.626150131225586e-06,-0.046219825744628906,-1.8856115341186523,3.2782554626464844e-06,0.8342597484588623,0.9364960193634033,1.2636184692382812e-05
9,-3.5964713096618652,-3.0048375129699707,2.6494264602661133e-05,-2.9239959716796875,-7.986270904541016,1.0162591934204102e-05,-0.13862276077270508,-1.596391201019287,3.0994415283203125e-06,0.4120192527770996,1.2286803722381592,1.4007091522216797e-05
10,-3.876575469970703,-3.0316009521484375,2.008676528930664e-05,-2.7321248054504395,-8.107916831970215,8.761882781982422e-06,401.9869384765625,588.8721313476562,5.0961971282958984e-06,397.9547424316406,605.3184204101562,2.7120113372802734e-05
