scorer,DLC_resnet50_social_behavior_allMay27shuffle1_250000,DLC_resnet50_social_behavior_allMay27shuffle1_250000,DLC_resnet50_social_behavior_allMay27shuffle1_250000,DLC_resnet50_social_behavior_allMay27shuffle1_250000,DLC_resnet50_social_behavior_allMay27shuffle1_250000,DLC_resnet50_social_behavior_allMay27shuffle1_250000,DLC_resnet50_social_behavior_allMay27shuffle1_250000,DLC_resnet50_social_behavior_allMay27shuffle1_250000,DLC_resnet50_social_behavior_allMay27shuffle1_250000,DLC_resnet50_social_behavior_allMay27shuffle1_250000,DLC_resnet50_social_behavior_allMay27shuffle1_250000,DLC_resnet50_social_behavior_allMay27shuffle1_250000
13,781.6607055664062,313.23822021484375,0.05210334062576294,784.0458374023438,315.092529296875,0.018706798553466797,777.8355712890625,316.8191223144531,0.08908364176750183,415.43743896484375,592.3268432617188,0.003555864095687866
14,781.5634155273438,312.2030334472656,0.09939301013946533,783.59375,313.9462585449219,0.030104875564575195,775.5254516601562,316.43310546875,0.1655801236629486,415.50335693359375,592.2802124023438,0.0010983943939208984
15,782.0813598632812,312.3642578125,0.10032308101654053,784.1638793945312,313.4969787597656,0.029295742511749268,775.8388061523438,316.32904052734375,0.11027345061302185,415.8776550292969,591.8326416015625,0.0015949606895446777
16,780.5460815429688,311.8646545410156,0.5297940969467163,783.6566162109375,312.68206787109375,0.12983348965644836,774.47802734375,315.6227111816406,0.6067532300949097,415.7391052246094,592.30908203125,0.0025253593921661377
17,781.7416381835938,312.41375732421875,0.13678374886512756,783.9417724609375,313.70166015625,0.01703745126724243,775.0836181640625,316.5989685058594,0.09694522619247437,415.425537109375,592.764892578125,0.003684818744659424
18,781.7449340820312,311.99493408203125,0.006526142358779907,783.8693237304688,312.69866943359375,0.0005878210067749023,775.9226684570312,316.4794616699219,0.002700328826904297,415.9342956542969,592.5827026367188,0.0008841454982757568
19,782.3052368164062,312.5508117675781,0.12382066249847412,784.1199340820312,313.6630554199219,0.01399645209312439,775.4634399414062,316.5312194824219,0.13327911496162415,415.3203125,592.8912353515625,0.006049752235412598
20,781.6535034179688,312.5196838378906,0.03252711892127991,783.8403930664062,313.71258544921875,0.0025650858879089355,775.2686157226562,317.27166748046875,0.04141923785209656,415.8133544921875,593.6884155273438,0.0004954934120178223
21,782.1298217773438,312.5366516113281,0.685134768486023,783.4444580078125,314.1865234375,0.3133585453033447,775.1895751953125,316.06414794921875,0.7627850770950317,537.898681640625,562.8253173828125,0.5989768505096436
22,782.0420532226562,312.131103515625,0.2125297486782074,783.7046508789062,314.2611083984375,0.028201192617416382,775.43017578125,316.7253723144531,0.16753357648849487,414.7430725097656,594.4673461914062,7.089972496032715e-05
23,782.765625,312.4741516113281,0.001834273338317871,783.8762817382812,314.62701416015625,0.00013059377670288086,780.23193359375,317.2430725097656,0.0023529231548309326,415.9888000488281,593.8740234375,4.0471553802490234e-05
24,424.6949157714844,555.592529296875,0.9752531051635742,424.94580078125,565.1822509765625,0.9946058988571167,418.1350402832031,563.3886108398438,0.9979109168052673,414.014404296875,592.2514038085938,0.9934561252593994
25,-3.879912853240967,-2.6480565071105957,2.473592758178711e-05,-3.062270164489746,-7.9403228759765625,8.910894393920898e-06,783.0545654296875,318.4936828613281,6.258487701416016e-06,0.587916374206543,0.9423184394836426,1.0013580322265625e-05
26,-3.0828185081481934,-2.9420971870422363,2.917647361755371e-05,-2.828042984008789,-7.629427909851074,1.2993812561035156e-05,783.4844360351562,317.79931640625,6.645917892456055e-06,0.6041007041931152,0.9134845733642578,1.2755393981933594e-05
27,782.29736328125,312.4310607910156,3.403425216674805e-05,-3.0412306785583496,-7.457749366760254,1.0728836059570312e-05,776.8202514648438,317.47308349609375,1.9222497940063477e-05,0.5371279716491699,0.3176560401916504,9.47713851928711e-06
28,544.3739013671875,466.1127014160156,0.4387095272541046,531.2193603515625,459.6446533203125,0.6412289142608643,546.3643188476562,453.63482666015625,0.9777076244354248,551.8334350585938,466.78973388671875,0.9998474717140198
29,529.4269409179688,451.62237548828125,0.9999454021453857,520.022216796875,436.8207702636719,0.9999963641166687,540.278076171875,436.13262939453125,0.9999967813491821,513.0255737304688,371.1977844238281,0.9999987483024597
30,508.16961669921875,440.37249755859375,0.9999933242797852,505.42742919921875,419.4112548828125,0.9999997615814209,526.0961303710938,425.4131164550781,0.999998927116394,516.9848022460938,356.89453125,0.9999855756759644
31,495.0006103515625,430.9682922363281,0.9999991655349731,493.9591369628906,403.94580078125,0.9999994039535522,516.3171997070312,414.6449279785156,0.9999987483024597,522.80908203125,344.2016296386719,0.9999868273735046
32,488.45611572265625,420.60040283203125,0.9999996423721313,490.6041259765625,392.3165283203125,0.9999964237213135,513.4244384765625,401.21417236328125,0.9999985694885254,524.691650390625,329.3407287597656,0.9999926090240479
33,483.3744201660156,406.1192626953125,0.9999992251396179,488.6570129394531,379.8603515625,0.9999994039535522,509.533935546875,390.7507019042969,0.9999990463256836,526.255859375,321.88580322265625,0.9999943971633911
34,482.2395935058594,398.4451599121094,0.9999939799308777,489.560791015625,370.9083251953125,0.9999990463256836,509.6925354003906,384.1748352050781,0.999995231628418,529.0919189453125,314.7978515625,0.9998670816421509
35,487.6885681152344,389.6612243652344,0.999999463558197,494.0166931152344,363.90374755859375,0.9999949932098389,509.8733825683594,377.09722900390625,0.9999961853027344,528.1470336914062,304.0574951171875,0.9995348453521729
36,488.9262390136719,380.9876708984375,0.9999951124191284,497.3642883300781,354.3686828613281,0.9999995827674866,515.66162109375,366.9985656738281,0.9999976754188538,530.2774047851562,300.1917724609375,0.9986077547073364
37,489.9339904785156,376.4042053222656,0.9999974966049194,496.4674377441406,347.7589416503906,0.9999995231628418,515.8030395507812,360.9939880371094,0.9999961853027344,529.7124633789062,293.1357421875,0.9999997019767761
38,487.6331787109375,371.01007080078125,0.9999980330467224,491.6113586425781,342.9892272949219,0.9999988079071045,512.5721435546875,352.1642150878906,0.9999986886978149,527.9030151367188,289.72149658203125,0.9999995827674866
39,485.251708984375,371.3246765136719,0.9999856352806091,487.42498779296875,346.1401672363281,0.9999971389770508,508.06036376953125,354.8745422363281,0.9999986290931702,524.6470947265625,290.887939453125,0.9999993443489075
40,486.9819641113281,381.0780334472656,0.9999814033508301,486.2853698730469,353.9945983886719,0.999998927116394,506.39727783203125,361.82415771484375,0.9999963641166687,522.1558837890625,294.08392333984375,0.9999222159385681
41,488.28118896484375,385.1935119628906,0.9998639225959778,484.3916320800781,358.0848083496094,0.9999988079071045,504.2472229003906,365.39984130859375,0.9999958276748657,517.1463623046875,296.98724365234375,0.999936044216156
42,485.8800048828125,389.50543212890625,0.9955521821975708,484.874267578125,363.884521484375,0.9999938011169434,502.6590270996094,370.52978515625,0.9999942779541016,511.68426513671875,296.13690185546875,0.9991253614425659
43,484.4862365722656,389.8043212890625,0.9929461479187012,482.95892333984375,368.218017578125,0.9999198913574219,500.6630554199219,371.265380859375,0.9999923706054688,511.82806396484375,298.5671081542969,0.9314367771148682
44,484.97052001953125,390.6123046875,0.9204180240631104,483.2769775390625,368.3663330078125,0.9996534585952759,498.5483093261719,374.5182800292969,0.9999150633811951,492.3188781738281,382.0509948730469,0.0028747618198394775
45,489.3295593261719,391.8014221191406,0.998070240020752,482.8818664550781,368.6920471191406,0.9999877214431763,499.2591857910156,372.3272705078125,0.9999993443489075,509.0375061035156,305.2059631347656,0.5607962608337402
46,495.3668518066406,386.5596618652344,0.9994368553161621,488.49462890625,364.23931884765625,0.9999746084213257,504.546875,367.8915100097656,0.9999167323112488,509.65972900390625,305.7547302246094,0.09821915626525879
47,312.1559143066406,501.8135070800781,0.9399164915084839,497.8192443847656,353.8683166503906,0.057843804359436035,508.28424072265625,352.2158508300781,0.152147114276886,502.4684753417969,365.8694763183594,0.3104621171951294
48,312.53570556640625,504.0452575683594,0.7022503614425659,502.4530334472656,317.5235290527344,0.035442233085632324,512.808349609375,311.6047668457031,0.4801718294620514,504.36163330078125,336.155517578125,0.4465029537677765
49,514.1813354492188,310.732421875,0.9999971985816956,500.0144348144531,304.3977355957031,0.9999939203262329,521.5679931640625,293.2058410644531,0.9999990463256836,499.6189270019531,272.90496826171875,0.9756280779838562
50,517.0509643554688,298.2662353515625,0.9999620914459229,503.77667236328125,293.6726989746094,0.9999947547912598,521.2411499023438,283.9715881347656,0.9999831914901733,503.3069763183594,258.65179443359375,0.985651433467865
51,509.5785827636719,296.75885009765625,0.9998844861984253,503.5871276855469,280.49755859375,0.9999982714653015,524.7593383789062,280.87591552734375,0.9999139904975891,512.0159301757812,245.1610870361328,0.9990226030349731
52,511.3799133300781,290.56689453125,0.9999885559082031,503.5915832519531,273.4692077636719,0.9999996423721313,525.0053100585938,274.30157470703125,0.99998939037323,515.4970092773438,224.5845184326172,0.9245750904083252
53,511.1772155761719,279.5486755371094,0.9834350347518921,506.2110290527344,265.43670654296875,0.9992122650146484,525.645263671875,256.9182434082031,0.9890607595443726,512.4131469726562,210.1474151611328,0.9987509250640869
54,521.6974487304688,206.6589813232422,0.9994510412216187,523.5443725585938,223.5828094482422,0.9993886947631836,510.75830078125,217.3426055908203,0.9997043609619141,502.9175720214844,261.06207275390625,0.999395489692688
55,527.8408813476562,195.30406188964844,0.9998363852500916,524.859619140625,214.81947326660156,0.9979679584503174,513.8851928710938,205.91868591308594,0.9996436238288879,509.8535461425781,241.01751708984375,0.9683610200881958
56,529.8184814453125,218.29286193847656,0.9340083599090576,522.0578002929688,223.611083984375,0.9886480569839478,520.9293823242188,212.6905975341797,0.9992712736129761,521.5971069335938,236.5048065185547,0.8979257345199585
57,542.6142578125,224.6092071533203,0.0002517998218536377,529.3167724609375,230.06790161132812,0.00025013089179992676,533.2109985351562,219.1701202392578,0.0008463561534881592,534.2086181640625,237.71669006347656,0.007667750120162964
58,545.2080688476562,227.5518341064453,0.0008501708507537842,545.6819458007812,232.5456085205078,0.000229567289352417,536.0257568359375,234.58853149414062,0.0555802583694458,546.6167602539062,251.75733947753906,3.489851951599121e-05
59,557.7465209960938,245.4236297607422,0.00404927134513855,550.843505859375,247.00750732421875,0.013346076011657715,549.6559448242188,239.68263244628906,0.3960534632205963,548.3256225585938,259.27935791015625,0.5285130739212036
60,552.0321655273438,240.24742126464844,0.5118002891540527,547.178955078125,244.01974487304688,0.28657931089401245,545.1098022460938,238.22508239746094,0.9587037563323975,541.5416259765625,256.89617919921875,0.06548053026199341
61,551.1005859375,231.15127563476562,0.03492164611816406,544.5696411132812,238.97740173339844,0.0036760568618774414,543.0333251953125,232.07505798339844,0.02913874387741089,619.5196533203125,637.0271606445312,0.09973546862602234
62,554.4392700195312,221.42726135253906,0.9937305450439453,544.0833740234375,229.23886108398438,0.9993008375167847,539.2138061523438,223.7562713623047,0.9975031018257141,522.787109375,231.03851318359375,0.5640668272972107
63,554.8270263671875,215.36228942871094,0.9888780117034912,541.1640625,217.8583984375,0.9675741791725159,545.2827758789062,214.4240264892578,0.9727231860160828,519.8640747070312,209.8284912109375,0.974871039390564
64,531.078369140625,200.37240600585938,0.03909873962402344,548.6549072265625,209.6291046142578,0.014012843370437622,566.9259033203125,402.9823913574219,0.03503909707069397,526.810302734375,203.2236785888672,0.852973222732544
65,532.572021484375,195.78709411621094,0.9999953508377075,546.77392578125,194.94937133789062,0.9999530911445618,538.4641723632812,206.0653533935547,0.9997326135635376,557.005126953125,212.7323760986328,0.09816446900367737
66,524.6200561523438,191.76385498046875,0.9999176263809204,543.1383056640625,191.40431213378906,0.9998456239700317,532.5953369140625,203.0580596923828,0.999998152256012,564.3861694335938,215.38870239257812,0.9987608194351196
67,520.7655029296875,188.8380889892578,0.9999914169311523,540.4680786132812,188.00770568847656,0.9999822378158569,529.2012329101562,200.9440155029297,0.999993085861206,566.2953491210938,228.79110717773438,0.999980628490448
68,520.8280639648438,187.81805419921875,0.9999854564666748,540.0479736328125,190.9246368408203,0.9999716281890869,527.4747924804688,201.1376953125,0.9999706149101257,565.2981567382812,237.22520446777344,0.9999768137931824
69,522.3869018554688,181.72509765625,0.9999990463256836,540.3466796875,189.9694061279297,0.9999855160713196,526.3604736328125,199.28475952148438,0.9999756813049316,564.4613037109375,237.62701416015625,0.9999978542327881
70,521.7466430664062,171.96815490722656,0.9999887943267822,536.2805786132812,182.779541015625,0.9999865293502808,523.2697143554688,191.565185546875,0.9999479651451111,562.2628173828125,229.79861450195312,0.999999463558197
71,511.9005432128906,161.16616821289062,0.9999926686286926,526.629150390625,169.1789093017578,0.9999822378158569,514.3516845703125,179.0880584716797,0.999999463558197,559.9686889648438,213.41017150878906,0.9999990463256836
72,502.861083984375,157.57151794433594,0.9999966621398926,520.0460815429688,161.97622680664062,0.9999985694885254,507.9314270019531,172.86630249023438,0.999984860420227,553.1239624023438,202.37612915039062,0.9999877214431763
73,493.1421203613281,164.05545043945312,0.9999935626983643,511.42279052734375,161.7567596435547,0.999997615814209,503.7224426269531,175.72532653808594,0.9999992847442627,549.0245971679688,196.5137481689453,0.9999998807907104
74,486.4220275878906,170.03758239746094,0.9999966025352478,504.9259033203125,162.94326782226562,0.9999983310699463,501.15325927734375,178.76394653320312,0.9999999403953552,543.9559936523438,187.82350158691406,0.999997615814209
75,478.56451416015625,169.99264526367188,0.9999683499336243,494.9320068359375,162.24072265625,0.9999861717224121,495.5174865722656,175.89462280273438,0.9999982118606567,543.9217529296875,178.8795623779297,0.9999998807907104
76,472.0906677246094,169.1512908935547,0.9999949932098389,487.5633850097656,161.88848876953125,0.9999973773956299,487.1484680175781,175.9832763671875,0.9999978542327881,537.3619995117188,173.5088348388672,0.9999891519546509
77,470.11981201171875,170.9483184814453,0.999998152256012,484.4812927246094,163.35113525390625,0.9999994039535522,484.2641906738281,176.03712463378906,0.9999994039535522,531.3421630859375,163.7864532470703,0.9999999403953552
78,472.8871765136719,177.2723846435547,0.9999963045120239,482.5113830566406,166.7427978515625,0.9999995231628418,487.1139221191406,178.1876983642578,0.9999995827674866,526.8524169921875,158.72764587402344,0.9999967813491821
79,475.05865478515625,187.3485870361328,0.9999611377716064,480.5782165527344,168.81402587890625,0.9999884366989136,489.7974853515625,179.41346740722656,0.9999970197677612,524.448486328125,153.19146728515625,0.9999926090240479
80,478.2411804199219,190.33416748046875,0.9999562501907349,481.30914306640625,170.79029846191406,0.9999886751174927,494.0887451171875,179.73338317871094,0.9999967813491821,524.0961303710938,152.28990173339844,0.9999960660934448
81,484.05450439453125,196.96829223632812,0.9999995231628418,481.06988525390625,178.99783325195312,0.9999954700469971,497.2103576660156,184.93362426757812,0.9999960660934448,520.0774536132812,151.25332641601562,0.9999989867210388
82,488.642578125,203.7672119140625,0.9999961853027344,482.3782653808594,186.00198364257812,0.9999909400939941,497.617919921875,188.80636596679688,0.9999991655349731,513.7364501953125,150.48681640625,0.9999997615814209
83,489.6299133300781,209.02261352539062,0.9999967813491821,482.8244934082031,191.15396118164062,0.9999947547912598,499.3486633300781,193.59254455566406,0.9999998211860657,509.3327331542969,153.2372589111328,0.9999885559082031
84,488.5628662109375,213.93157958984375,0.9999985098838806,482.70465087890625,195.3302459716797,0.9999995827674866,499.93353271484375,198.374267578125,0.9999999403953552,506.3798828125,152.45834350585938,0.9999940991401672
85,485.8147277832031,220.872802734375,0.9999986886978149,481.5715026855469,201.8252410888672,0.9999898672103882,495.7745666503906,205.55288696289062,0.9999985098838806,501.8341369628906,156.75997924804688,0.9999970197677612
86,483.3279724121094,226.32586669921875,0.9999988079071045,478.1147766113281,208.55625915527344,0.9999966621398926,492.95263671875,211.47828674316406,0.9999984502792358,498.12103271484375,160.1483917236328,0.9999148845672607
87,481.92181396484375,232.49061584472656,0.9999907612800598,476.3984375,215.84083557128906,0.9999958276748657,490.49481201171875,217.69479370117188,0.9999860525131226,489.6820373535156,164.58709716796875,0.9999986886978149
88,480.4861145019531,239.09918212890625,0.9999785423278809,475.8487243652344,221.68356323242188,0.9999819993972778,488.8396301269531,224.60121154785156,0.9999955892562866,486.82562255859375,170.95089721679688,0.9999986886978149
89,479.8692321777344,246.35598754882812,0.9999939799308777,475.6698913574219,228.8376007080078,0.9999977946281433,489.7658386230469,232.29428100585938,0.9999955892562866,486.2173767089844,176.91233825683594,0.9999997615814209
90,478.5917663574219,255.60984802246094,0.999986469745636,475.30682373046875,238.03053283691406,0.9999890923500061,488.9217224121094,240.60374450683594,0.9999973773956299,483.6819152832031,183.63711547851562,0.9999997019767761
91,478.48419189453125,265.1871337890625,0.9999761581420898,472.54852294921875,249.89752197265625,0.9999911785125732,487.2471923828125,249.44827270507812,0.9999988079071045,477.5121765136719,192.5180206298828,0.999998927116394
92,476.4979248046875,276.1253967285156,0.9999992251396179,471.2686767578125,260.3008728027344,0.9999994039535522,486.48162841796875,260.8984375,0.9999996423721313,476.38275146484375,205.19737243652344,0.9999943971633911
93,477.221923828125,284.0383605957031,0.9999778270721436,471.7338562011719,267.7504577636719,0.9999963641166687,486.82293701171875,269.1282653808594,0.9999991655349731,477.0176696777344,211.96983337402344,0.9999994039535522
94,475.4630126953125,291.8600158691406,0.9999992847442627,471.5143127441406,275.22149658203125,0.9999994039535522,486.5992126464844,276.700927734375,0.9999997615814209,477.4436950683594,220.42982482910156,0.9999958276748657
95,476.86590576171875,298.5356750488281,0.9999849200248718,471.52691650390625,282.5986633300781,0.9999971985816956,485.8089599609375,284.91644287109375,0.9999996423721313,476.9717102050781,224.4606170654297,0.9999959468841553
96,481.5796203613281,302.7481689453125,0.9999961853027344,472.0804443359375,290.1151428222656,0.9999969005584717,486.5392761230469,289.0594177246094,0.9999996423721313,474.2557067871094,233.23643493652344,0.9999752640724182
97,483.6838684082031,304.4462890625,0.999998927116394,475.1590881347656,294.7887878417969,0.9999943971633911,488.2035217285156,292.7342834472656,0.9999988079071045,474.56182861328125,240.38088989257812,0.999997615814209
98,485.6145324707031,307.7076110839844,0.9999995827674866,477.0135803222656,296.61907958984375,0.9999884366989136,490.0064697265625,295.40216064453125,0.9999961853027344,476.5126037597656,243.39573669433594,0.9999994039535522
99,488.33538818359375,314.5550537109375,0.9999967813491821,478.3787536621094,301.6138610839844,0.9999629259109497,490.97235107421875,299.97528076171875,0.9999874234199524,475.256591796875,248.87808227539062,0.9999949932098389
100,490.8329772949219,320.93621826171875,0.9999986886978149,480.3905334472656,309.68182373046875,0.9999984502792358,494.1856689453125,306.2887268066406,0.9999972581863403,476.3027038574219,255.83860778808594,0.9999978542327881
101,492.4391784667969,327.21014404296875,0.9999983310699463,480.9355163574219,315.2507629394531,0.9999843239784241,495.2184143066406,310.35400390625,0.9999983310699463,472.5846252441406,263.3068542480469,0.9999982714653015
102,490.5556640625,336.6056823730469,0.9999985098838806,480.1875305175781,324.7007751464844,0.9999983906745911,495.42822265625,320.32305908203125,0.9999958872795105,474.8117370605469,272.6754455566406,0.9999990463256836
103,492.2376708984375,343.42633056640625,0.9999966025352478,481.4907531738281,331.0207824707031,0.9999818801879883,495.17803955078125,327.282958984375,0.9999977350234985,475.37640380859375,279.23516845703125,0.9999984502792358
104,495.1441650390625,346.017578125,0.9999722242355347,482.69024658203125,334.1335144042969,0.9999914169311523,496.6040344238281,327.9801025390625,0.9999983310699463,474.9923095703125,284.2835693359375,0.9999948740005493
105,495.105224609375,347.84283447265625,0.9999909400939941,482.8050537109375,337.1607971191406,0.9999988079071045,496.8422546386719,331.377197265625,0.9999989867210388,474.51312255859375,287.408203125,0.9999968409538269
106,494.38836669921875,351.2411193847656,0.9999916553497314,482.69427490234375,340.65740966796875,0.9999997615814209,497.3716125488281,335.79754638671875,0.9999983310699463,474.7479553222656,291.34027099609375,0.9999983310699463
107,494.1601257324219,351.9024658203125,0.9999956488609314,482.1737060546875,343.4027099609375,0.9999991059303284,496.06158447265625,339.1845397949219,0.9999990463256836,476.6183776855469,293.6571350097656,0.9999990463256836
108,494.8348388671875,355.9626159667969,0.9999958276748657,484.2916259765625,347.09088134765625,0.999993085861206,497.9757995605469,342.4311828613281,0.9999995231628418,476.2629699707031,297.3516845703125,0.9999949932098389
109,494.53326416015625,360.5577697753906,0.9999815225601196,484.4678039550781,349.1714172363281,0.999997615814209,498.5244445800781,345.38946533203125,0.9999992251396179,476.33404541015625,300.9524841308594,0.9999935626983643
110,486.4975891113281,365.2829895019531,0.999997615814209,478.9457092285156,352.7830810546875,0.9999980926513672,493.8251953125,351.1376037597656,0.9999969005584717,475.9102478027344,304.8306884765625,0.9999982118606567
111,477.4512634277344,374.3118896484375,0.999995231628418,470.48779296875,361.0644836425781,0.9999995231628418,487.33563232421875,359.6328430175781,0.9999977350234985,475.5357360839844,308.3206787109375,0.9999946355819702
112,471.96484375,383.3348693847656,0.999991774559021,464.591796875,370.60394287109375,0.9999984502792358,481.0930480957031,371.0180969238281,0.9999995827674866,473.3894958496094,317.682373046875,0.999998927116394
113,468.2574462890625,388.0188903808594,0.9999995231628418,460.3316650390625,372.6814880371094,0.9999985694885254,478.03106689453125,375.0830383300781,0.9999968409538269,470.4203186035156,323.54510498046875,1.0
114,465.81182861328125,387.0712585449219,0.9999990463256836,459.6156921386719,370.5176086425781,0.999998927116394,476.8341979980469,373.6916809082031,0.9999988079071045,471.4014892578125,321.9317932128906,0.9999998807907104
115,464.6531066894531,386.6150207519531,0.9999977350234985,459.11895751953125,368.4623718261719,0.9999978542327881,476.2195739746094,371.7327575683594,0.9999985694885254,469.8807678222656,319.4639587402344,0.9999998807907104
116,462.33721923828125,387.0110168457031,0.9999984502792358,458.73675537109375,369.42657470703125,0.9999982118606567,474.5784606933594,373.05029296875,0.9999977350234985,469.9078369140625,319.8820495605469,0.9999998807907104
117,461.09820556640625,387.0426330566406,0.9999986886978149,458.3436279296875,369.1127014160156,0.9999951124191284,472.8686218261719,372.6181945800781,0.9999985694885254,470.56195068359375,319.97540283203125,0.9999998807907104
118,461.3669128417969,385.6253662109375,0.9999986290931702,457.897705078125,368.02294921875,0.9999936819076538,472.6660461425781,371.32208251953125,0.9999992251396179,471.8766784667969,319.1613464355469,0.9999997615814209
119,461.00262451171875,385.05950927734375,0.9999970197677612,457.0610656738281,371.0455322265625,0.9999912977218628,471.0756530761719,372.1333312988281,0.9999990463256836,472.47674560546875,320.068359375,0.9999997615814209
120,459.371826171875,382.1865539550781,0.9998112916946411,454.23004150390625,372.00341796875,0.9998871088027954,467.1879577636719,370.6356201171875,0.9992811679840088,473.3553771972656,320.4353332519531,0.9999992251396179
121,454.91998291015625,383.52838134765625,0.9917002320289612,453.6199035644531,374.3559265136719,0.9552083015441895,464.41290283203125,374.3343811035156,0.6453369855880737,472.7235412597656,323.3658447265625,0.999996542930603
122,452.6852111816406,387.706787109375,0.9994505643844604,448.003173828125,380.0130310058594,0.9965632557868958,459.2430419921875,379.1551818847656,0.9100217223167419,471.9825439453125,331.19415283203125,0.9999860525131226
123,448.4642333984375,391.1733093261719,0.9816630482673645,440.5904846191406,383.6295471191406,0.9963262677192688,452.662109375,386.6081237792969,0.9932107925415039,469.828857421875,339.0419006347656,0.9988695383071899
124,440.6288146972656,396.9156494140625,0.9879008531570435,435.36932373046875,389.78448486328125,0.9981811046600342,448.6595764160156,388.1429443359375,0.9954514503479004,469.24462890625,348.8007507324219,0.9999974370002747
125,456.7841796875,376.7021789550781,0.9988766312599182,443.8271179199219,386.59808349609375,0.9960566759109497,437.6401672363281,378.0296630859375,0.9771081209182739,412.9197692871094,412.24884033203125,0.9998410940170288
126,404.3671569824219,420.6327209472656,0.9996589422225952,442.47235107421875,385.3168640136719,0.9997842311859131,430.5941162109375,378.9601135253906,0.9995293021202087,406.9481201171875,419.05828857421875,0.9240058660507202
127,397.7312316894531,430.63427734375,0.999937117099762,401.0434875488281,411.479248046875,0.9984888434410095,414.7904968261719,419.2746276855469,0.9995417594909668,436.1822509765625,383.4751892089844,0.05521649122238159
128,390.2474060058594,439.6219177246094,0.9999951720237732,394.2143859863281,418.7193298339844,0.9999938011169434,408.6228942871094,429.7881164550781,0.9999741315841675,433.75189208984375,384.2945556640625,0.9803258180618286
129,382.5735778808594,450.1734924316406,0.999997615814209,387.3175964355469,430.0146179199219,0.9999810457229614,400.3968811035156,439.359619140625,0.9999833106994629,425.1070556640625,390.1812744140625,0.9999847412109375
