scorer,DLC_resnet50_social_behavior_allMay27shuffle1_250000,DLC_resnet50_social_behavior_allMay27shuffle1_250000,DLC_resnet50_social_behavior_allMay27shuffle1_250000,DLC_resnet50_social_behavior_allMay27shuffle1_250000,DLC_resnet50_social_behavior_allMay27shuffle1_250000,DLC_resnet50_social_behavior_allMay27shuffle1_250000,DLC_resnet50_social_behavior_allMay27shuffle1_250000,DLC_resnet50_social_behavior_allMay27shuffle1_250000,DLC_resnet50_social_behavior_allMay27shuffle1_250000,DLC_resnet50_social_behavior_allMay27shuffle1_250000,DLC_resnet50_social_behavior_allMay27shuffle1_250000,DLC_resnet50_social_behavior_allMay27shuffle1_250000
bodyparts,nose,nose,nose,right ear,right ear,right ear,left ear,left ear,left ear,tail,tail,tail
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
0,-3.8120927810668945,-2.696033477783203,2.658367156982422e-05,-2.5889244079589844,-7.802718162536621,9.59634780883789e-06,-0.17142248153686523,-1.637843132019043,3.069639205932617e-06,0.5586371421813965,0.9742436408996582,1.0013580322265625e-05
1,-3.2369604110717773,-2.891537666320801,2.8461217880249023e-05,-2.955397605895996,-7.77967643737793,1.049041748046875e-05,0.007046699523925781,-1.6244745254516602,2.86102294921875e-06,0.7381608486175537,1.1486191749572754,1.1980533599853516e-05
2,-2.9696574211120605,-2.7364444732666016,2.726912498474121e-05,-2.3716483116149902,-7.696824073791504,1.0848045349121094e-05,-0.024868011474609375,-2.332155704498291,3.069639205932617e-06,0.42996811866760254,0.5589268207550049,1.0758638381958008e-05
3,-2.802340030670166,-2.9236502647399902,2.4974346160888672e-05,-2.5274996757507324,-7.7914886474609375,1.0341405868530273e-05,0.01175689697265625,-2.1404528617858887,3.0994415283203125e-06,0.8726003170013428,0.9462888240814209,1.2606382369995117e-05
4,-3.3181962966918945,-2.9108715057373047,2.2858381271362305e-05,-2.2884926795959473,-7.814277648925781,1.1086463928222656e-05,-0.19110822677612305,-1.8824682235717773,3.0100345611572266e-06,0.35930562019348145,1.082169771194458,1.0639429092407227e-05
5,-3.662644386291504,-3.0577917098999023,2.4825334548950195e-05,-2.0603079795837402,-7.360852241516113,1.1295080184936523e-05,0.0736544132232666,-2.281149387359619,3.6954879760742188e-06,0.6969940662384033,0.7427034378051758,1.2606382369995117e-05
6,-3.0931906700134277,-3.113387107849121,2.658367156982422e-05,-2.2074947357177734,-7.275895118713379,1.3202428817749023e-05,0.0951075553894043,-2.373340129852295,3.129243850708008e-06,0.5400083065032959,1.104010820388794,1.2129545211791992e-05
7,-3.170891761779785,-3.192086696624756,2.7805566787719727e-05,-2.635974884033203,-7.623841285705566,1.245737075805664e-05,-0.42774248123168945,-2.1257033348083496,3.069639205932617e-06,0.46478915214538574,0.9477920532226562,1.1175870895385742e-05
8,-2.9869675636291504,-2.852189540863037,3.7223100662231445e-05,-2.6772446632385254,-7.123404502868652,1.9371509552001953e-05,-0.7719316482543945,-2.0012030601501465,4.678964614868164e-06,0.5866312980651855,0.6509568691253662,1.6361474990844727e-05
9,-2.9177122116088867,-2.973233222961426,4.509091377258301e-05,-2.2769346237182617,-7.4012651443481445,1.806020736694336e-05,-0.5681414604187012,-1.7345914840698242,5.304813385009766e-06,0.23169922828674316,1.2929434776306152,1.4960765838623047e-05
