scorer,DLC_resnet50_social_behavior_allMay27shuffle1_250000,DLC_resnet50_social_behavior_allMay27shuffle1_250000,DLC_resnet50_social_behavior_allMay27shuffle1_250000,DLC_resnet50_social_behavior_allMay27shuffle1_250000,DLC_resnet50_social_behavior_allMay27shuffle1_250000,DLC_resnet50_social_behavior_allMay27shuffle1_250000,DLC_resnet50_social_behavior_allMay27shuffle1_250000,DLC_resnet50_social_behavior_allMay27shuffle1_250000,DLC_resnet50_social_behavior_allMay27shuffle1_250000,DLC_resnet50_social_behavior_allMay27shuffle1_250000,DLC_resnet50_social_behavior_allMay27shuffle1_250000,DLC_resnet50_social_behavior_allMay27shuffle1_250000
bodyparts,nose,nose,nose,right ear,right ear,right ear,left ear,left ear,left ear,tail,tail,tail
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
0,790.6566772460938,117.08097076416016,0.00021183490753173828,787.66748046875,116.50440979003906,1.475214958190918e-05,786.0296630859375,119.73175048828125,6.0886144638061523e-05,786.3505249023438,131.33285522460938,7.578730583190918e-05
1,789.95556640625,117.57858276367188,0.0003865361213684082,786.9159545898438,116.20719146728516,4.7087669372558594e-05,785.601318359375,120.11683654785156,0.00010335445404052734,785.550537109375,130.82894897460938,0.00017946958541870117
2,790.5233764648438,117.12410736083984,0.0002625584602355957,787.9229736328125,116.63363647460938,2.130866050720215e-05,785.90380859375,120.30673217773438,4.503130912780762e-05,786.3280639648438,131.19993591308594,8.07344913482666e-05
3,790.4158935546875,117.13444519042969,0.00015810132026672363,787.8150024414062,116.58124542236328,1.4185905456542969e-05,785.7442016601562,120.2484130859375,2.8461217880249023e-05,786.2672729492188,131.51551818847656,6.80387020111084e-05
4,790.3225708007812,117.20185852050781,0.00016131997108459473,-2.6872048377990723,-7.170199394226074,1.4603137969970703e-05,785.6419067382812,120.31509399414062,2.5212764739990234e-05,786.38525390625,131.06724548339844,3.844499588012695e-05
5,789.86376953125,117.8885269165039,0.0001830756664276123,787.0957641601562,116.29192352294922,2.03549861907959e-05,785.3399047851562,120.61693572998047,3.0934810638427734e-05,785.61865234375,130.97227478027344,0.00012022256851196289
6,790.2671508789062,117.11227416992188,0.00029397010803222656,787.7487182617188,116.75878143310547,1.9311904907226562e-05,785.4845581054688,120.29602813720703,3.6656856536865234e-05,786.2673950195312,131.37937927246094,5.4955482482910156e-05
7,790.4764404296875,116.99887084960938,0.00035190582275390625,787.8602294921875,116.70452117919922,2.5928020477294922e-05,785.5908203125,120.04813385009766,5.716085433959961e-05,785.915771484375,131.27735900878906,4.166364669799805e-05
8,790.4255981445312,117.4625015258789,0.0003338158130645752,787.6123046875,116.8071517944336,2.4259090423583984e-05,785.5753173828125,120.03775024414062,6.604194641113281e-05,785.7723999023438,131.33856201171875,8.532404899597168e-05
9,790.1334228515625,117.51744842529297,0.0001399219036102295,-3.127570629119873,-7.2313995361328125,9.745359420776367e-06,785.4999389648438,119.86637878417969,3.1054019927978516e-05,785.8749389648438,131.3988494873047,3.355741500854492e-05
10,790.178955078125,117.42543029785156,0.0006438195705413818,787.286376953125,116.4754409790039,7.227063179016113e-05,785.2894287109375,120.14173126220703,0.00018903613090515137,785.5792236328125,130.9251708984375,0.0002180635929107666
11,790.5369262695312,116.98345184326172,0.0006217360496520996,787.9815673828125,116.99766540527344,4.4226646423339844e-05,785.2752685546875,120.0587158203125,0.00010672211647033691,785.941162109375,131.3622283935547,0.00013533234596252441
