scorer,DLC_resnet50_social_behavior_allMay27shuffle1_250000,DLC_resnet50_social_behavior_allMay27shuffle1_250000,DLC_resnet50_social_behavior_allMay27shuffle1_250000,DLC_resnet50_social_behavior_allMay27shuffle1_250000,DLC_resnet50_social_behavior_allMay27shuffle1_250000,DLC_resnet50_social_behavior_allMay27shuffle1_250000,DLC_resnet50_social_behavior_allMay27shuffle1_250000,DLC_resnet50_social_behavior_allMay27shuffle1_250000,DLC_resnet50_social_behavior_allMay27shuffle1_250000,DLC_resnet50_social_behavior_allMay27shuffle1_250000,DLC_resnet50_social_behavior_allMay27shuffle1_250000,DLC_resnet50_social_behavior_allMay27shuffle1_250000
bodyparts,nose,nose,nose,right ear,right ear,right ear,left ear,left ear,left ear,tail,tail,tail
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
0,578.520263671875,326.4248352050781,0.9999999403953552,563.6232299804688,341.3354797363281,0.9999985694885254,564.5679321289062,323.1649169921875,1.0,502.61712646484375,312.6797790527344,0.9999881982803345
1,579.0833129882812,326.2816162109375,0.9999996423721313,570.5248413085938,339.5376281738281,0.9999786615371704,568.6919555664062,324.7332763671875,0.9999998807907104,502.05670166015625,315.0238952636719,0.9999457001686096
2,577.8798217773438,332.03790283203125,0.9999992251396179,566.5001220703125,342.6095886230469,0.9999908208847046,569.5995483398438,326.1413269042969,0.9999995231628418,500.5542297363281,318.5472717285156,0.9999638795852661
3,577.4820556640625,330.68414306640625,0.9999992847442627,566.0637817382812,340.5245056152344,0.9999938607215881,568.9815673828125,324.767578125,0.9999998211860657,500.4677429199219,318.7004089355469,0.999821662902832
4,575.5437622070312,326.7489318847656,0.9999995827674866,563.7183227539062,335.3083190917969,0.9999784231185913,565.9723510742188,319.1179504394531,0.9999989867210388,499.45343017578125,316.7707214355469,0.9999516010284424
5,570.074462890625,320.2532958984375,0.9999996423721313,558.96484375,329.7684020996094,0.9999924898147583,560.7039184570312,312.60369873046875,0.9999995827674866,489.4987487792969,310.8393249511719,0.9999961853027344
6,567.1522827148438,312.37860107421875,0.9999999403953552,555.203369140625,323.3346862792969,0.9999951124191284,553.643310546875,308.2694396972656,0.9999997019767761,484.3361511230469,305.0370178222656,0.9999998807907104
7,564.6796264648438,297.9773254394531,0.9999999403953552,549.6652221679688,315.02935791015625,0.9999990463256836,546.7579956054688,298.9306945800781,0.9999992847442627,482.5711669921875,287.75787353515625,0.9999998211860657
8,560.3728637695312,297.5650634765625,0.9999998211860657,543.7926025390625,311.52862548828125,0.999999463558197,545.0146484375,291.123046875,0.9999999403953552,478.4085693359375,281.0849304199219,0.9999977350234985
9,553.6524658203125,291.24432373046875,0.9999999403953552,542.3056640625,300.77178955078125,0.9999815225601196,542.1536254882812,283.31109619140625,0.9999979734420776,475.7355651855469,280.7563781738281,0.9999951720237732
10,548.561279296875,272.7619323730469,0.9999999403953552,537.1929321289062,288.7828674316406,0.9999798536300659,534.6098022460938,270.3954772949219,0.9999995827674866,473.2506408691406,278.16162109375,0.9999996423721313
11,551.9462280273438,258.132080078125,0.9999998807907104,543.7352905273438,277.7611999511719,0.9999915361404419,534.78271484375,261.48944091796875,0.9999999403953552,474.85626220703125,271.4414978027344,0.999999463558197
12,555.989990234375,257.18475341796875,0.9999998211860657,550.9830322265625,275.2536926269531,0.9999949932098389,540.4840698242188,261.173583984375,0.9999997615814209,483.2884826660156,273.27716064453125,1.0
